temp,humidity,windspeed,count,year,month,day,hr,season_Fall,season_Spring,season_Summer,season_Winter,is_holiday_No,is_holiday_Yes,is_workingday_No,is_workingday_Yes,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Heavy Rain,weather_condition_Light Rain
22.14,68.0,15.0013,147,0,5,12,10,0,0,1,0,1,0,0,1,0,1,0,0
23.78,60.0,15.0013,179,0,5,12,11,0,0,1,0,1,0,0,1,1,0,0,0
23.78,60.0,15.0013,207,0,5,12,12,0,0,1,0,1,0,0,1,1,0,0,0
25.42,56.99999999999999,19.9995,218,0,5,12,13,0,0,1,0,1,0,0,1,0,1,0,0
25.42,61.0,15.0013,191,0,5,12,14,0,0,1,0,1,0,0,1,0,1,0,0
26.24,53.0,16.997899999999998,217,0,5,12,15,0,0,1,0,1,0,0,1,0,1,0,0
26.24,56.99999999999999,16.997899999999998,288,0,5,12,16,0,0,1,0,1,0,0,1,0,1,0,0
26.24,56.99999999999999,12.998,594,0,5,12,17,0,0,1,0,1,0,0,1,0,1,0,0
25.42,69.0,15.0013,527,0,5,12,18,0,0,1,0,1,0,0,1,1,0,0,0
24.6,64.0,12.998,364,0,5,12,19,0,0,1,0,1,0,0,1,0,1,0,0
24.6,64.0,12.998,276,0,5,12,20,0,0,1,0,1,0,0,1,1,0,0,0
22.96,83.0,8.9981,223,0,5,12,21,0,0,1,0,1,0,0,1,1,0,0,0
22.14,83.0,12.998,172,0,5,12,22,0,0,1,0,1,0,0,1,1,0,0,0
22.14,77.0,12.998,103,0,5,12,23,0,0,1,0,1,0,0,1,0,1,0,0
21.32,83.0,11.0014,52,0,5,13,0,0,0,1,0,1,0,0,1,0,1,0,0
21.32,83.0,11.0014,20,0,5,13,1,0,0,1,0,1,0,0,1,1,0,0,0
20.5,88.0,8.9981,11,0,5,13,2,0,0,1,0,1,0,0,1,0,1,0,0
20.5,88.0,8.9981,4,0,5,13,3,0,0,1,0,1,0,0,1,0,1,0,0
20.5,88.0,11.0014,5,0,5,13,4,0,0,1,0,1,0,0,1,0,0,0,1
20.5,88.0,12.998,25,0,5,13,5,0,0,1,0,1,0,0,1,0,1,0,0
20.5,88.0,8.9981,82,0,5,13,6,0,0,1,0,1,0,0,1,0,0,0,1
20.5,88.0,11.0014,157,0,5,13,7,0,0,1,0,1,0,0,1,0,0,0,1
20.5,88.0,12.998,387,0,5,13,8,0,0,1,0,1,0,0,1,0,1,0,0
20.5,88.0,12.998,233,0,5,13,9,0,0,1,0,1,0,0,1,0,1,0,0
21.32,83.0,8.9981,130,0,5,13,10,0,0,1,0,1,0,0,1,0,1,0,0
21.32,83.0,11.0014,146,0,5,13,11,0,0,1,0,1,0,0,1,0,1,0,0
21.32,88.0,12.998,223,0,5,13,12,0,0,1,0,1,0,0,1,0,1,0,0
21.32,88.0,26.0027,226,0,5,13,13,0,0,1,0,1,0,0,1,0,1,0,0
21.32,87.0,19.0012,190,0,5,13,14,0,0,1,0,1,0,0,1,0,1,0,0
21.32,88.0,11.0014,198,0,5,13,15,0,0,1,0,1,0,0,1,0,1,0,0
21.32,88.0,8.9981,300,0,5,13,16,0,0,1,0,1,0,0,1,0,1,0,0
21.32,88.0,11.0014,491,0,5,13,17,0,0,1,0,1,0,0,1,0,0,0,1
21.32,88.0,11.0014,398,0,5,13,18,0,0,1,0,1,0,0,1,0,0,0,1
21.32,83.0,12.998,270,0,5,13,19,0,0,1,0,1,0,0,1,0,1,0,0
21.32,83.0,8.9981,152,0,5,13,20,0,0,1,0,1,0,0,1,0,1,0,0
21.32,84.0,11.0014,154,0,5,13,21,0,0,1,0,1,0,0,1,0,1,0,0
21.32,83.0,15.0013,132,0,5,13,22,0,0,1,0,1,0,0,1,0,1,0,0
20.5,88.0,11.0014,119,0,5,13,23,0,0,1,0,1,0,0,1,0,0,0,1
20.5,88.0,8.9981,102,0,5,14,0,0,0,1,0,1,0,1,0,0,1,0,0
20.5,88.0,8.9981,82,0,5,14,1,0,0,1,0,1,0,1,0,0,1,0,0
20.5,88.0,8.9981,52,0,5,14,2,0,0,1,0,1,0,1,0,0,1,0,0
20.5,88.0,8.9981,35,0,5,14,3,0,0,1,0,1,0,1,0,0,1,0,0
20.5,82.0,11.0014,5,0,5,14,4,0,0,1,0,1,0,1,0,0,1,0,0
20.5,82.0,7.0015,14,0,5,14,5,0,0,1,0,1,0,1,0,0,1,0,0
20.5,88.0,7.0015,11,0,5,14,6,0,0,1,0,1,0,1,0,0,1,0,0
19.68,100.0,0.0,32,0,5,14,7,0,0,1,0,1,0,1,0,0,0,0,1
20.5,94.0,0.0,88,0,5,14,8,0,0,1,0,1,0,1,0,0,0,0,1
21.32,94.0,6.0032,100,0,5,14,9,0,0,1,0,1,0,1,0,0,1,0,0
21.32,94.0,11.0014,167,0,5,14,10,0,0,1,0,1,0,1,0,0,1,0,0
21.32,94.0,8.9981,279,0,5,14,11,0,0,1,0,1,0,1,0,0,1,0,0
21.32,100.0,6.0032,279,0,5,14,12,0,0,1,0,1,0,1,0,0,0,0,1
21.32,100.0,6.0032,248,0,5,14,13,0,0,1,0,1,0,1,0,0,0,0,1
22.14,94.0,8.9981,216,0,5,14,14,0,0,1,0,1,0,1,0,0,1,0,0
22.14,94.0,11.0014,294,0,5,14,15,0,0,1,0,1,0,1,0,0,1,0,0
22.14,94.0,12.998,295,0,5,14,16,0,0,1,0,1,0,1,0,0,1,0,0
22.96,88.0,12.998,272,0,5,14,17,0,0,1,0,1,0,1,0,0,1,0,0
22.96,88.0,15.0013,304,0,5,14,18,0,0,1,0,1,0,1,0,0,1,0,0
22.14,94.0,8.9981,248,0,5,14,19,0,0,1,0,1,0,1,0,0,0,0,1
22.14,94.0,8.9981,157,0,5,14,20,0,0,1,0,1,0,1,0,0,0,0,1
22.14,94.0,15.0013,59,0,5,14,21,0,0,1,0,1,0,1,0,0,0,0,1
22.14,94.0,11.0014,26,0,5,14,22,0,0,1,0,1,0,1,0,0,0,0,1
21.32,100.0,12.998,44,0,5,14,23,0,0,1,0,1,0,1,0,0,0,0,1
21.32,100.0,0.0,39,0,5,15,0,0,0,1,0,1,0,1,0,0,1,0,0
21.32,100.0,7.0015,47,0,5,15,1,0,0,1,0,1,0,1,0,0,1,0,0
21.32,100.0,8.9981,50,0,5,15,2,0,0,1,0,1,0,1,0,0,1,0,0
21.32,100.0,0.0,32,0,5,15,3,0,0,1,0,1,0,1,0,0,1,0,0
21.32,100.0,0.0,13,0,5,15,4,0,0,1,0,1,0,1,0,0,1,0,0
21.32,100.0,7.0015,14,0,5,15,5,0,0,1,0,1,0,1,0,0,0,0,1
21.32,100.0,8.9981,17,0,5,15,6,0,0,1,0,1,0,1,0,0,1,0,0
21.32,100.0,8.9981,42,0,5,15,7,0,0,1,0,1,0,1,0,0,1,0,0
22.14,94.0,8.9981,70,0,5,15,8,0,0,1,0,1,0,1,0,0,1,0,0
23.78,83.0,16.997899999999998,134,0,5,15,9,0,0,1,0,1,0,1,0,1,0,0,0
23.78,83.0,15.0013,226,0,5,15,10,0,0,1,0,1,0,1,0,1,0,0,0
24.6,78.0,15.0013,322,0,5,15,11,0,0,1,0,1,0,1,0,1,0,0,0
25.42,73.0,19.9995,367,0,5,15,12,0,0,1,0,1,0,1,0,1,0,0,0
25.42,73.0,19.0012,456,0,5,15,13,0,0,1,0,1,0,1,0,1,0,0,0
26.24,73.0,12.998,437,0,5,15,14,0,0,1,0,1,0,1,0,1,0,0,0
27.06,69.0,16.997899999999998,459,0,5,15,15,0,0,1,0,1,0,1,0,1,0,0,0
26.24,69.0,16.997899999999998,440,0,5,15,16,0,0,1,0,1,0,1,0,1,0,0,0
22.96,78.0,23.9994,392,0,5,15,17,0,0,1,0,1,0,1,0,0,0,0,1
22.96,78.0,16.997899999999998,237,0,5,15,18,0,0,1,0,1,0,1,0,1,0,0,0
22.96,83.0,7.0015,231,0,5,15,19,0,0,1,0,1,0,1,0,1,0,0,0
22.14,88.0,0.0,191,0,5,15,20,0,0,1,0,1,0,1,0,1,0,0,0
22.14,88.0,0.0,151,0,5,15,21,0,0,1,0,1,0,1,0,1,0,0,0
22.96,83.0,0.0,117,0,5,15,22,0,0,1,0,1,0,1,0,1,0,0,0
22.14,88.0,15.0013,69,0,5,15,23,0,0,1,0,1,0,1,0,1,0,0,0
21.32,94.0,7.0015,38,0,5,16,0,0,0,1,0,1,0,0,1,1,0,0,0
21.32,94.0,8.9981,14,0,5,16,1,0,0,1,0,1,0,0,1,1,0,0,0
20.5,100.0,6.0032,13,0,5,16,2,0,0,1,0,1,0,0,1,1,0,0,0
20.5,94.0,11.0014,4,0,5,16,3,0,0,1,0,1,0,0,1,1,0,0,0
20.5,100.0,8.9981,6,0,5,16,4,0,0,1,0,1,0,0,1,1,0,0,0
20.5,93.0,12.998,21,0,5,16,5,0,0,1,0,1,0,0,1,1,0,0,0
21.32,88.0,11.0014,104,0,5,16,6,0,0,1,0,1,0,0,1,1,0,0,0
21.32,83.0,19.0012,272,0,5,16,7,0,0,1,0,1,0,0,1,1,0,0,0
22.96,73.0,19.9995,394,0,5,16,8,0,0,1,0,1,0,0,1,1,0,0,0
24.6,69.0,12.998,194,0,5,16,9,0,0,1,0,1,0,0,1,1,0,0,0
25.42,65.0,6.0032,112,0,5,16,10,0,0,1,0,1,0,0,1,1,0,0,0
26.24,56.99999999999999,0.0,185,0,5,16,11,0,0,1,0,1,0,0,1,1,0,0,0
27.06,54.0,6.0032,209,0,5,16,12,0,0,1,0,1,0,0,1,1,0,0,0
27.880000000000006,51.0,0.0,214,0,5,16,13,0,0,1,0,1,0,0,1,1,0,0,0
27.880000000000006,51.0,0.0,193,0,5,16,14,0,0,1,0,1,0,0,1,1,0,0,0
29.52,51.0,0.0,165,0,5,16,15,0,0,1,0,1,0,0,1,1,0,0,0
24.6,78.0,16.997899999999998,226,0,5,16,16,0,0,1,0,1,0,0,1,0,0,0,1
23.78,88.0,15.0013,274,0,5,16,17,0,0,1,0,1,0,0,1,1,0,0,0
23.78,83.0,12.998,453,0,5,16,18,0,0,1,0,1,0,0,1,0,0,0,1
23.78,83.0,16.997899999999998,308,0,5,16,19,0,0,1,0,1,0,0,1,1,0,0,0
23.78,83.0,0.0,198,0,5,16,20,0,0,1,0,1,0,0,1,1,0,0,0
23.78,83.0,0.0,177,0,5,16,21,0,0,1,0,1,0,0,1,1,0,0,0
22.96,88.0,6.0032,127,0,5,16,22,0,0,1,0,1,0,0,1,1,0,0,0
22.96,88.0,6.0032,57,0,5,16,23,0,0,1,0,1,0,0,1,1,0,0,0
22.96,88.0,0.0,31,0,5,17,0,0,0,1,0,1,0,0,1,0,1,0,0
22.96,88.0,0.0,13,0,5,17,1,0,0,1,0,1,0,0,1,0,0,0,1
22.96,88.0,0.0,8,0,5,17,2,0,0,1,0,1,0,0,1,0,0,0,1
22.14,94.0,16.997899999999998,4,0,5,17,3,0,0,1,0,1,0,0,1,0,0,0,1
22.14,94.0,16.997899999999998,4,0,5,17,4,0,0,1,0,1,0,0,1,0,0,0,1
21.32,94.0,16.997899999999998,22,0,5,17,5,0,0,1,0,1,0,0,1,0,0,0,1
21.32,94.0,16.997899999999998,49,0,5,17,6,0,0,1,0,1,0,0,1,0,0,0,1
21.32,94.0,16.997899999999998,151,0,5,17,7,0,0,1,0,1,0,0,1,0,1,0,0
21.32,94.0,19.9995,347,0,5,17,8,0,0,1,0,1,0,0,1,0,1,0,0
22.14,88.0,16.997899999999998,207,0,5,17,9,0,0,1,0,1,0,0,1,0,1,0,0
22.14,88.0,16.997899999999998,104,0,5,17,10,0,0,1,0,1,0,0,1,0,0,0,1
22.96,83.0,27.9993,130,0,5,17,11,0,0,1,0,1,0,0,1,0,1,0,0
22.96,83.0,27.9993,153,0,5,17,12,0,0,1,0,1,0,0,1,0,0,0,1
22.96,88.0,22.0028,172,0,5,17,13,0,0,1,0,1,0,0,1,0,1,0,0
25.42,73.0,31.0009,184,0,5,17,14,0,0,1,0,1,0,0,1,1,0,0,0
25.42,69.0,30.0026,210,0,5,17,15,0,0,1,0,1,0,0,1,1,0,0,0
25.42,61.0,22.0028,290,0,5,17,16,0,0,1,0,1,0,0,1,1,0,0,0
25.42,65.0,27.9993,604,0,5,17,17,0,0,1,0,1,0,0,1,1,0,0,0
24.6,69.0,19.9995,480,0,5,17,18,0,0,1,0,1,0,0,1,1,0,0,0
24.6,69.0,16.997899999999998,349,0,5,17,19,0,0,1,0,1,0,0,1,1,0,0,0
23.78,83.0,27.9993,283,0,5,17,20,0,0,1,0,1,0,0,1,1,0,0,0
22.14,88.0,16.997899999999998,174,0,5,17,21,0,0,1,0,1,0,0,1,1,0,0,0
22.14,88.0,19.0012,98,0,5,17,22,0,0,1,0,1,0,0,1,0,1,0,0
22.14,88.0,16.997899999999998,56,0,5,17,23,0,0,1,0,1,0,0,1,0,1,0,0
22.14,88.0,15.0013,23,0,5,18,0,0,0,1,0,1,0,0,1,0,1,0,0
22.14,88.0,16.997899999999998,12,0,5,18,1,0,0,1,0,1,0,0,1,0,1,0,0
21.32,94.0,15.0013,6,0,5,18,2,0,0,1,0,1,0,0,1,0,0,0,1
21.32,94.0,19.9995,9,0,5,18,3,0,0,1,0,1,0,0,1,0,0,0,1
21.32,94.0,19.9995,3,0,5,18,4,0,0,1,0,1,0,0,1,0,0,0,1
21.32,100.0,15.0013,9,0,5,18,5,0,0,1,0,1,0,0,1,1,0,0,0
21.32,100.0,8.9981,101,0,5,18,6,0,0,1,0,1,0,0,1,1,0,0,0
22.14,88.0,12.998,274,0,5,18,7,0,0,1,0,1,0,0,1,1,0,0,0
22.96,88.0,19.0012,453,0,5,18,8,0,0,1,0,1,0,0,1,1,0,0,0
22.96,83.0,16.997899999999998,202,0,5,18,9,0,0,1,0,1,0,0,1,0,0,0,1
22.14,88.0,19.0012,106,0,5,18,10,0,0,1,0,1,0,0,1,0,0,0,1
22.14,94.0,6.0032,23,0,5,18,11,0,0,1,0,1,0,0,1,0,1,0,0
22.96,94.0,19.9995,54,0,5,18,12,0,0,1,0,1,0,0,1,1,0,0,0
22.96,83.0,22.0028,122,0,5,18,13,0,0,1,0,1,0,0,1,0,1,0,0
23.78,78.0,19.0012,138,0,5,18,14,0,0,1,0,1,0,0,1,0,1,0,0
24.6,78.0,16.997899999999998,167,0,5,18,15,0,0,1,0,1,0,0,1,1,0,0,0
24.6,73.0,12.998,294,0,5,18,16,0,0,1,0,1,0,0,1,1,0,0,0
24.6,69.0,8.9981,565,0,5,18,17,0,0,1,0,1,0,0,1,1,0,0,0
24.6,73.0,15.0013,489,0,5,18,18,0,0,1,0,1,0,0,1,1,0,0,0
22.96,88.0,8.9981,331,0,5,18,19,0,0,1,0,1,0,0,1,0,0,0,1
22.96,88.0,8.9981,213,0,5,18,20,0,0,1,0,1,0,0,1,0,0,0,1
21.32,88.0,0.0,85,0,5,18,21,0,0,1,0,1,0,0,1,1,0,0,0
21.32,83.0,0.0,117,0,5,18,22,0,0,1,0,1,0,0,1,1,0,0,0
21.32,94.0,6.0032,59,0,5,18,23,0,0,1,0,1,0,0,1,1,0,0,0
21.32,94.0,7.0015,29,0,5,19,0,0,0,1,0,1,0,0,1,1,0,0,0
20.5,94.0,0.0,6,0,5,19,1,0,0,1,0,1,0,0,1,1,0,0,0
20.5,94.0,0.0,15,0,5,19,2,0,0,1,0,1,0,0,1,1,0,0,0
19.68,100.0,0.0,4,0,5,19,3,0,0,1,0,1,0,0,1,1,0,0,0
19.68,94.0,0.0,5,0,5,19,4,0,0,1,0,1,0,0,1,1,0,0,0
19.68,94.0,0.0,26,0,5,19,5,0,0,1,0,1,0,0,1,1,0,0,0
20.5,94.0,0.0,103,0,5,19,6,0,0,1,0,1,0,0,1,0,1,0,0
20.5,100.0,0.0,257,0,5,19,7,0,0,1,0,1,0,0,1,0,1,0,0
21.32,88.0,0.0,487,0,5,19,8,0,0,1,0,1,0,0,1,0,1,0,0
22.14,88.0,6.0032,216,0,5,19,9,0,0,1,0,1,0,0,1,0,1,0,0
22.14,83.0,0.0,130,0,5,19,10,0,0,1,0,1,0,0,1,0,1,0,0
22.14,88.0,11.0014,164,0,5,19,11,0,0,1,0,1,0,0,1,0,0,0,1
23.78,78.0,7.0015,168,0,5,19,12,0,0,1,0,1,0,0,1,0,1,0,0
23.78,64.0,16.997899999999998,183,0,5,19,13,0,0,1,0,1,0,0,1,0,0,0,1
22.14,73.0,12.998,180,0,5,19,14,0,0,1,0,1,0,0,1,0,0,0,1
22.96,78.0,11.0014,188,0,5,19,15,0,0,1,0,1,0,0,1,1,0,0,0
23.78,64.0,12.998,302,0,5,19,16,0,0,1,0,1,0,0,1,1,0,0,0
22.96,78.0,11.0014,547,0,5,19,17,0,0,1,0,1,0,0,1,1,0,0,0
24.6,55.00000000000001,11.0014,513,0,5,19,18,0,0,1,0,1,0,0,1,1,0,0,0
23.78,60.0,8.9981,410,0,5,19,19,0,0,1,0,1,0,0,1,1,0,0,0
22.14,77.0,19.0012,282,0,5,19,20,0,0,1,0,1,0,0,1,1,0,0,0
22.14,77.0,19.0012,209,0,5,19,21,0,0,1,0,1,0,0,1,1,0,0,0
20.5,82.0,19.9995,79,0,5,19,22,0,0,1,0,1,0,0,1,0,0,0,1
19.68,94.0,0.0,72,0,5,19,23,0,0,1,0,1,0,0,1,1,0,0,0
18.86,94.0,6.0032,48,0,5,20,0,0,0,1,0,1,0,0,1,1,0,0,0
18.86,100.0,0.0,25,0,5,20,1,0,0,1,0,1,0,0,1,1,0,0,0
18.04,100.0,6.0032,8,0,5,20,2,0,0,1,0,1,0,0,1,1,0,0,0
18.04,100.0,0.0,5,0,5,20,3,0,0,1,0,1,0,0,1,1,0,0,0
18.04,94.0,6.0032,5,0,5,20,4,0,0,1,0,1,0,0,1,1,0,0,0
18.04,94.0,7.0015,28,0,5,20,5,0,0,1,0,1,0,0,1,1,0,0,0
18.86,88.0,7.0015,117,0,5,20,6,0,0,1,0,1,0,0,1,1,0,0,0
20.5,77.0,11.0014,319,0,5,20,7,0,0,1,0,1,0,0,1,1,0,0,0
22.14,68.0,0.0,517,0,5,20,8,0,0,1,0,1,0,0,1,1,0,0,0
22.14,68.0,15.0013,234,0,5,20,9,0,0,1,0,1,0,0,1,1,0,0,0
22.96,64.0,12.998,148,0,5,20,10,0,0,1,0,1,0,0,1,1,0,0,0
23.78,60.0,12.998,196,0,5,20,11,0,0,1,0,1,0,0,1,0,1,0,0
24.6,56.00000000000001,16.997899999999998,255,0,5,20,12,0,0,1,0,1,0,0,1,0,1,0,0
24.6,56.00000000000001,19.0012,232,0,5,20,13,0,0,1,0,1,0,0,1,0,0,0,1
25.42,53.0,15.0013,197,0,5,20,14,0,0,1,0,1,0,0,1,1,0,0,0
24.6,56.00000000000001,12.998,242,0,5,20,15,0,0,1,0,1,0,0,1,0,1,0,0
24.6,53.0,11.0014,330,0,5,20,16,0,0,1,0,1,0,0,1,0,1,0,0
25.42,53.0,0.0,554,0,5,20,17,0,0,1,0,1,0,0,1,1,0,0,0
24.6,56.00000000000001,11.0014,473,0,5,20,18,0,0,1,0,1,0,0,1,1,0,0,0
23.78,64.0,6.0032,302,0,5,20,19,0,0,1,0,1,0,0,1,1,0,0,0
23.78,64.0,7.0015,220,0,5,20,20,0,0,1,0,1,0,0,1,1,0,0,0
22.96,64.0,7.0015,195,0,5,20,21,0,0,1,0,1,0,0,1,1,0,0,0
22.14,73.0,0.0,152,0,5,20,22,0,0,1,0,1,0,0,1,1,0,0,0
21.32,72.0,11.0014,115,0,5,20,23,0,0,1,0,1,0,0,1,1,0,0,0
21.32,77.0,7.0015,98,0,5,21,0,0,0,1,0,1,0,1,0,1,0,0,0
21.32,72.0,0.0,72,0,5,21,1,0,0,1,0,1,0,1,0,1,0,0,0
21.32,72.0,7.0015,40,0,5,21,2,0,0,1,0,1,0,1,0,1,0,0,0
19.68,82.0,7.0015,19,0,5,21,3,0,0,1,0,1,0,1,0,1,0,0,0
18.86,88.0,8.9981,7,0,5,21,4,0,0,1,0,1,0,1,0,1,0,0,0
18.86,88.0,7.0015,5,0,5,21,5,0,0,1,0,1,0,1,0,1,0,0,0
20.5,82.0,8.9981,28,0,5,21,6,0,0,1,0,1,0,1,0,1,0,0,0
22.14,73.0,8.9981,43,0,5,21,7,0,0,1,0,1,0,1,0,1,0,0,0
22.96,68.0,19.0012,126,0,5,21,8,0,0,1,0,1,0,1,0,1,0,0,0
24.6,64.0,15.0013,225,0,5,21,9,0,0,1,0,1,0,1,0,1,0,0,0
25.42,61.0,7.0015,323,0,5,21,10,0,0,1,0,1,0,1,0,1,0,0,0
26.24,53.0,8.9981,418,0,5,21,11,0,0,1,0,1,0,1,0,1,0,0,0
27.06,50.0,0.0,493,0,5,21,12,0,0,1,0,1,0,1,0,1,0,0,0
28.7,45.0,0.0,462,0,5,21,13,0,0,1,0,1,0,1,0,1,0,0,0
29.52,42.0,0.0,456,0,5,21,14,0,0,1,0,1,0,1,0,1,0,0,0
29.52,45.0,16.997899999999998,506,0,5,21,15,0,0,1,0,1,0,1,0,1,0,0,0
29.52,39.0,16.997899999999998,471,0,5,21,16,0,0,1,0,1,0,1,0,0,1,0,0
29.52,42.0,11.0014,444,0,5,21,17,0,0,1,0,1,0,1,0,0,1,0,0
28.7,45.0,11.0014,444,0,5,21,18,0,0,1,0,1,0,1,0,0,1,0,0
27.880000000000006,47.0,11.0014,301,0,5,21,19,0,0,1,0,1,0,1,0,1,0,0,0
25.42,61.0,0.0,248,0,5,21,20,0,0,1,0,1,0,1,0,1,0,0,0
25.42,61.0,7.0015,227,0,5,21,21,0,0,1,0,1,0,1,0,1,0,0,0
24.6,69.0,8.9981,204,0,5,21,22,0,0,1,0,1,0,1,0,1,0,0,0
23.78,78.0,6.0032,145,0,5,21,23,0,0,1,0,1,0,1,0,1,0,0,0
22.14,88.0,11.0014,131,0,5,22,0,0,0,1,0,1,0,1,0,1,0,0,0
21.32,94.0,8.9981,98,0,5,22,1,0,0,1,0,1,0,1,0,1,0,0,0
21.32,94.0,7.0015,68,0,5,22,2,0,0,1,0,1,0,1,0,1,0,0,0
20.5,100.0,7.0015,33,0,5,22,3,0,0,1,0,1,0,1,0,1,0,0,0
20.5,100.0,0.0,12,0,5,22,4,0,0,1,0,1,0,1,0,1,0,0,0
20.5,100.0,7.0015,6,0,5,22,5,0,0,1,0,1,0,1,0,1,0,0,0
21.32,94.0,7.0015,18,0,5,22,6,0,0,1,0,1,0,1,0,1,0,0,0
22.14,88.0,7.0015,40,0,5,22,7,0,0,1,0,1,0,1,0,1,0,0,0
24.6,73.0,6.0032,94,0,5,22,8,0,0,1,0,1,0,1,0,1,0,0,0
25.42,69.0,7.0015,189,0,5,22,9,0,0,1,0,1,0,1,0,1,0,0,0
26.24,65.0,8.9981,305,0,5,22,10,0,0,1,0,1,0,1,0,1,0,0,0
28.7,54.0,12.998,373,0,5,22,11,0,0,1,0,1,0,1,0,1,0,0,0
29.52,51.0,12.998,401,0,5,22,12,0,0,1,0,1,0,1,0,0,1,0,0
27.06,54.0,15.0013,455,0,5,22,13,0,0,1,0,1,0,1,0,0,1,0,0
25.42,69.0,12.998,316,0,5,22,14,0,0,1,0,1,0,1,0,0,0,0,1
27.06,61.0,11.0014,331,0,5,22,15,0,0,1,0,1,0,1,0,0,1,0,0
27.880000000000006,61.0,8.9981,273,0,5,22,16,0,0,1,0,1,0,1,0,1,0,0,0
28.7,57.99999999999999,16.997899999999998,306,0,5,22,17,0,0,1,0,1,0,1,0,1,0,0,0
27.06,61.0,15.0013,358,0,5,22,18,0,0,1,0,1,0,1,0,1,0,0,0
27.06,61.0,12.998,300,0,5,22,19,0,0,1,0,1,0,1,0,1,0,0,0
26.24,65.0,11.0014,231,0,5,22,20,0,0,1,0,1,0,1,0,1,0,0,0
25.42,73.0,12.998,136,0,5,22,21,0,0,1,0,1,0,1,0,1,0,0,0
24.6,83.0,8.9981,121,0,5,22,22,0,0,1,0,1,0,1,0,1,0,0,0
23.78,83.0,8.9981,65,0,5,22,23,0,0,1,0,1,0,1,0,0,1,0,0
22.96,88.0,8.9981,41,0,5,23,0,0,0,1,0,1,0,0,1,0,1,0,0
22.96,88.0,7.0015,9,0,5,23,1,0,0,1,0,1,0,0,1,1,0,0,0
22.96,88.0,11.0014,5,0,5,23,2,0,0,1,0,1,0,0,1,0,0,0,1
22.14,94.0,11.0014,4,0,5,23,3,0,0,1,0,1,0,0,1,0,0,0,1
22.14,94.0,0.0,4,0,5,23,4,0,0,1,0,1,0,0,1,0,1,0,0
22.14,94.0,0.0,11,0,5,23,5,0,0,1,0,1,0,0,1,0,1,0,0
22.14,100.0,0.0,96,0,5,23,6,0,0,1,0,1,0,0,1,0,1,0,0
22.96,94.0,7.0015,236,0,5,23,7,0,0,1,0,1,0,0,1,0,1,0,0
24.6,88.0,12.998,409,0,5,23,8,0,0,1,0,1,0,0,1,1,0,0,0
24.6,88.0,15.0013,167,0,5,23,9,0,0,1,0,1,0,0,1,1,0,0,0
27.06,74.0,19.9995,121,0,5,23,10,0,0,1,0,1,0,0,1,1,0,0,0
27.880000000000006,69.0,26.0027,180,0,5,23,11,0,0,1,0,1,0,0,1,1,0,0,0
27.880000000000006,69.0,26.0027,204,0,5,23,12,0,0,1,0,1,0,0,1,1,0,0,0
30.34,57.99999999999999,27.9993,204,0,5,23,13,0,0,1,0,1,0,0,1,0,1,0,0
29.52,62.0,35.0008,187,0,5,23,14,0,0,1,0,1,0,0,1,0,1,0,0
29.52,62.0,30.0026,176,0,5,23,15,0,0,1,0,1,0,0,1,0,1,0,0
29.52,62.0,19.9995,279,0,5,23,16,0,0,1,0,1,0,0,1,0,1,0,0
29.52,70.0,26.0027,429,0,5,23,17,0,0,1,0,1,0,0,1,0,0,0,1
28.7,74.0,19.0012,453,0,5,23,18,0,0,1,0,1,0,0,1,1,0,0,0
28.7,74.0,15.0013,358,0,5,23,19,0,0,1,0,1,0,0,1,1,0,0,0
26.24,83.0,15.0013,310,0,5,23,20,0,0,1,0,1,0,0,1,1,0,0,0
26.24,89.0,15.0013,188,0,5,23,21,0,0,1,0,1,0,0,1,1,0,0,0
25.42,94.0,15.0013,131,0,5,23,22,0,0,1,0,1,0,0,1,1,0,0,0
25.42,88.0,12.998,72,0,5,23,23,0,0,1,0,1,0,0,1,0,1,0,0
24.6,94.0,12.998,35,0,5,24,0,0,0,1,0,1,0,0,1,0,1,0,0
24.6,94.0,11.0014,15,0,5,24,1,0,0,1,0,1,0,0,1,0,1,0,0
24.6,94.0,12.998,10,0,5,24,2,0,0,1,0,1,0,0,1,0,1,0,0
23.78,94.0,7.0015,2,0,5,24,3,0,0,1,0,1,0,0,1,0,1,0,0
24.6,88.0,7.0015,4,0,5,24,4,0,0,1,0,1,0,0,1,1,0,0,0
23.78,94.0,16.997899999999998,24,0,5,24,5,0,0,1,0,1,0,0,1,0,1,0,0
23.78,94.0,12.998,112,0,5,24,6,0,0,1,0,1,0,0,1,0,1,0,0
26.24,78.0,12.998,314,0,5,24,7,0,0,1,0,1,0,0,1,0,0,0,1
25.42,83.0,15.0013,434,0,5,24,8,0,0,1,0,1,0,0,1,0,0,0,1
26.24,73.0,12.998,138,0,5,24,9,0,0,1,0,1,0,0,1,0,1,0,0
28.7,61.0,22.0028,108,0,5,24,10,0,0,1,0,1,0,0,1,1,0,0,0
30.34,51.0,15.0013,175,0,5,24,11,0,0,1,0,1,0,0,1,1,0,0,0
31.16,45.0,26.0027,170,0,5,24,12,0,0,1,0,1,0,0,1,1,0,0,0
31.98,46.0,16.997899999999998,190,0,5,24,13,0,0,1,0,1,0,0,1,1,0,0,0
31.98,46.0,19.0012,153,0,5,24,14,0,0,1,0,1,0,0,1,1,0,0,0
