temp,humidity,windspeed,count,year,month,day,hr,season_Fall,season_Spring,season_Summer,season_Winter,is_holiday_No,is_holiday_Yes,is_workingday_No,is_workingday_Yes,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Heavy Rain,weather_condition_Light Rain
31.16,66.0,16.997899999999998,136,0,6,23,11,1,0,0,0,1,0,0,1,0,0,0,1
31.16,66.0,19.0012,160,0,6,23,12,1,0,0,0,1,0,0,1,0,1,0,0
31.16,62.0,19.0012,186,0,6,23,13,1,0,0,0,1,0,0,1,0,1,0,0
31.16,66.0,19.9995,149,0,6,23,14,1,0,0,0,1,0,0,1,0,1,0,0
31.16,52.0,23.9994,189,0,6,23,15,1,0,0,0,1,0,0,1,0,1,0,0
30.34,62.0,19.9995,275,0,6,23,16,1,0,0,0,1,0,0,1,0,1,0,0
29.52,70.0,23.9994,569,0,6,23,17,1,0,0,0,1,0,0,1,0,1,0,0
29.52,70.0,27.9993,540,0,6,23,18,1,0,0,0,1,0,0,1,1,0,0,0
29.52,70.0,23.9994,400,0,6,23,19,1,0,0,0,1,0,0,1,1,0,0,0
28.7,74.0,15.0013,352,0,6,23,20,1,0,0,0,1,0,0,1,1,0,0,0
28.7,74.0,12.998,234,0,6,23,21,1,0,0,0,1,0,0,1,1,0,0,0
28.7,74.0,15.0013,162,0,6,23,22,1,0,0,0,1,0,0,1,0,1,0,0
28.7,74.0,19.0012,105,0,6,23,23,1,0,0,0,1,0,0,1,1,0,0,0
27.880000000000006,79.0,12.998,63,0,6,24,0,1,0,0,0,1,0,0,1,1,0,0,0
27.06,83.0,22.0028,28,0,6,24,1,1,0,0,0,1,0,0,1,1,0,0,0
27.06,83.0,22.0028,14,0,6,24,2,1,0,0,0,1,0,0,1,1,0,0,0
27.06,83.0,11.0014,5,0,6,24,3,1,0,0,0,1,0,0,1,1,0,0,0
27.06,83.0,6.0032,9,0,6,24,4,1,0,0,0,1,0,0,1,1,0,0,0
26.24,89.0,6.0032,20,0,6,24,5,1,0,0,0,1,0,0,1,1,0,0,0
27.06,83.0,8.9981,91,0,6,24,6,1,0,0,0,1,0,0,1,1,0,0,0
27.06,83.0,15.0013,268,0,6,24,7,1,0,0,0,1,0,0,1,0,1,0,0
28.7,74.0,15.0013,466,0,6,24,8,1,0,0,0,1,0,0,1,1,0,0,0
30.34,62.0,8.9981,231,0,6,24,9,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,43.0,19.0012,145,0,6,24,10,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,38.0,22.0028,203,0,6,24,11,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,41.0,19.0012,201,0,6,24,12,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,36.0,15.0013,221,0,6,24,13,1,0,0,0,1,0,0,1,1,0,0,0
31.98,43.0,19.0012,229,0,6,24,14,1,0,0,0,1,0,0,1,1,0,0,0
33.62,34.0,26.0027,216,0,6,24,15,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,33.0,27.9993,327,0,6,24,16,1,0,0,0,1,0,0,1,1,0,0,0
31.16,37.0,16.997899999999998,557,0,6,24,17,1,0,0,0,1,0,0,1,1,0,0,0
31.16,37.0,19.9995,452,0,6,24,18,1,0,0,0,1,0,0,1,1,0,0,0
30.34,40.0,15.0013,385,0,6,24,19,1,0,0,0,1,0,0,1,1,0,0,0
29.52,45.0,11.0014,288,0,6,24,20,1,0,0,0,1,0,0,1,1,0,0,0
28.7,48.0,8.9981,233,0,6,24,21,1,0,0,0,1,0,0,1,1,0,0,0
28.7,48.0,0.0,167,0,6,24,22,1,0,0,0,1,0,0,1,1,0,0,0
27.880000000000006,51.0,8.9981,172,0,6,24,23,1,0,0,0,1,0,0,1,1,0,0,0
27.880000000000006,47.0,11.0014,116,0,6,25,0,1,0,0,0,1,0,1,0,1,0,0,0
27.06,50.0,11.0014,95,0,6,25,1,1,0,0,0,1,0,1,0,1,0,0,0
27.06,50.0,12.998,59,0,6,25,2,1,0,0,0,1,0,1,0,0,1,0,0
26.24,56.99999999999999,12.998,39,0,6,25,3,1,0,0,0,1,0,1,0,1,0,0,0
26.24,56.99999999999999,12.998,11,0,6,25,4,1,0,0,0,1,0,1,0,1,0,0,0
25.42,61.0,8.9981,14,0,6,25,5,1,0,0,0,1,0,1,0,1,0,0,0
26.24,56.99999999999999,15.0013,29,0,6,25,6,1,0,0,0,1,0,1,0,1,0,0,0
26.24,56.99999999999999,19.0012,42,0,6,25,7,1,0,0,0,1,0,1,0,1,0,0,0
28.7,48.0,16.997899999999998,112,0,6,25,8,1,0,0,0,1,0,1,0,1,0,0,0
29.52,45.0,16.997899999999998,186,0,6,25,9,1,0,0,0,1,0,1,0,1,0,0,0
29.52,45.0,12.998,302,0,6,25,10,1,0,0,0,1,0,1,0,1,0,0,0
30.34,42.0,0.0,331,0,6,25,11,1,0,0,0,1,0,1,0,1,0,0,0
30.34,40.0,19.0012,392,0,6,25,12,1,0,0,0,1,0,1,0,1,0,0,0
30.34,40.0,19.0012,371,0,6,25,13,1,0,0,0,1,0,1,0,1,0,0,0
30.34,45.0,19.9995,383,0,6,25,14,1,0,0,0,1,0,1,0,1,0,0,0
30.34,45.0,0.0,392,0,6,25,15,1,0,0,0,1,0,1,0,1,0,0,0
31.16,43.0,19.9995,410,0,6,25,16,1,0,0,0,1,0,1,0,1,0,0,0
30.34,42.0,15.0013,399,0,6,25,17,1,0,0,0,1,0,1,0,1,0,0,0
29.52,45.0,16.997899999999998,307,0,6,25,18,1,0,0,0,1,0,1,0,1,0,0,0
29.52,48.0,19.0012,375,0,6,25,19,1,0,0,0,1,0,1,0,1,0,0,0
28.7,48.0,12.998,269,0,6,25,20,1,0,0,0,1,0,1,0,1,0,0,0
27.880000000000006,51.0,11.0014,202,0,6,25,21,1,0,0,0,1,0,1,0,1,0,0,0
27.880000000000006,47.0,12.998,187,0,6,25,22,1,0,0,0,1,0,1,0,1,0,0,0
27.06,50.0,19.9995,179,0,6,25,23,1,0,0,0,1,0,1,0,0,1,0,0
26.24,53.0,0.0,115,0,6,26,0,1,0,0,0,1,0,1,0,1,0,0,0
26.24,53.0,7.0015,90,0,6,26,1,1,0,0,0,1,0,1,0,1,0,0,0
25.42,56.99999999999999,7.0015,87,0,6,26,2,1,0,0,0,1,0,1,0,1,0,0,0
24.6,64.0,7.0015,34,0,6,26,3,1,0,0,0,1,0,1,0,1,0,0,0
24.6,64.0,6.0032,11,0,6,26,4,1,0,0,0,1,0,1,0,1,0,0,0
24.6,64.0,0.0,12,0,6,26,5,1,0,0,0,1,0,1,0,1,0,0,0
24.6,64.0,0.0,20,0,6,26,6,1,0,0,0,1,0,1,0,1,0,0,0
25.42,61.0,0.0,51,0,6,26,7,1,0,0,0,1,0,1,0,1,0,0,0
26.24,61.0,12.998,107,0,6,26,8,1,0,0,0,1,0,1,0,1,0,0,0
27.06,54.0,6.0032,206,0,6,26,9,1,0,0,0,1,0,1,0,1,0,0,0
29.52,48.0,7.0015,332,0,6,26,10,1,0,0,0,1,0,1,0,1,0,0,0
29.52,45.0,8.9981,346,0,6,26,11,1,0,0,0,1,0,1,0,1,0,0,0
30.34,40.0,11.0014,443,0,6,26,12,1,0,0,0,1,0,1,0,1,0,0,0
30.34,40.0,0.0,442,0,6,26,13,1,0,0,0,1,0,1,0,1,0,0,0
30.34,40.0,8.9981,443,0,6,26,14,1,0,0,0,1,0,1,0,1,0,0,0
30.34,40.0,0.0,403,0,6,26,15,1,0,0,0,1,0,1,0,1,0,0,0
30.34,42.0,12.998,455,0,6,26,16,1,0,0,0,1,0,1,0,1,0,0,0
29.52,42.0,11.0014,421,0,6,26,17,1,0,0,0,1,0,1,0,0,1,0,0
29.52,45.0,16.997899999999998,382,0,6,26,18,1,0,0,0,1,0,1,0,0,1,0,0
29.52,48.0,8.9981,317,0,6,26,19,1,0,0,0,1,0,1,0,0,1,0,0
28.7,48.0,7.0015,213,0,6,26,20,1,0,0,0,1,0,1,0,0,1,0,0
28.7,54.0,7.0015,183,0,6,26,21,1,0,0,0,1,0,1,0,0,1,0,0
28.7,51.0,0.0,114,0,6,26,22,1,0,0,0,1,0,1,0,1,0,0,0
28.7,54.0,6.0032,78,0,6,26,23,1,0,0,0,1,0,1,0,1,0,0,0
26.24,73.0,19.0012,32,0,6,27,0,1,0,0,0,1,0,0,1,0,0,0,1
25.42,78.0,8.9981,15,0,6,27,1,1,0,0,0,1,0,0,1,0,1,0,0
25.42,78.0,8.9981,6,0,6,27,2,1,0,0,0,1,0,0,1,0,0,0,1
25.42,78.0,8.9981,2,0,6,27,3,1,0,0,0,1,0,0,1,0,0,0,1
24.6,83.0,11.0014,9,0,6,27,4,1,0,0,0,1,0,0,1,0,1,0,0
25.42,83.0,11.0014,22,0,6,27,5,1,0,0,0,1,0,0,1,0,1,0,0
25.42,78.0,11.0014,94,0,6,27,6,1,0,0,0,1,0,0,1,0,1,0,0
26.24,73.0,15.0013,261,0,6,27,7,1,0,0,0,1,0,0,1,0,1,0,0
27.06,74.0,12.998,447,0,6,27,8,1,0,0,0,1,0,0,1,1,0,0,0
29.52,54.0,0.0,187,0,6,27,9,1,0,0,0,1,0,0,1,0,1,0,0
29.52,54.0,8.9981,150,0,6,27,10,1,0,0,0,1,0,0,1,0,1,0,0
28.7,57.99999999999999,0.0,150,0,6,27,11,1,0,0,0,1,0,0,1,0,1,0,0
29.52,54.0,0.0,170,0,6,27,12,1,0,0,0,1,0,0,1,0,1,0,0
29.52,57.99999999999999,15.0013,164,0,6,27,13,1,0,0,0,1,0,0,1,0,1,0,0
29.52,57.99999999999999,6.0032,158,0,6,27,14,1,0,0,0,1,0,0,1,0,1,0,0
30.34,55.00000000000001,0.0,202,0,6,27,15,1,0,0,0,1,0,0,1,0,1,0,0
30.34,55.00000000000001,7.0015,275,0,6,27,16,1,0,0,0,1,0,0,1,1,0,0,0
30.34,55.00000000000001,8.9981,604,0,6,27,17,1,0,0,0,1,0,0,1,1,0,0,0
30.34,51.0,0.0,591,0,6,27,18,1,0,0,0,1,0,0,1,1,0,0,0
29.52,62.0,12.998,396,0,6,27,19,1,0,0,0,1,0,0,1,1,0,0,0
28.7,65.0,7.0015,305,0,6,27,20,1,0,0,0,1,0,0,1,1,0,0,0
28.7,65.0,0.0,242,0,6,27,21,1,0,0,0,1,0,0,1,1,0,0,0
27.880000000000006,69.0,0.0,145,0,6,27,22,1,0,0,0,1,0,0,1,1,0,0,0
27.880000000000006,69.0,0.0,81,0,6,27,23,1,0,0,0,1,0,0,1,1,0,0,0
27.06,78.0,8.9981,30,0,6,28,0,1,0,0,0,1,0,0,1,0,1,0,0
27.06,74.0,0.0,13,0,6,28,1,1,0,0,0,1,0,0,1,1,0,0,0
27.06,74.0,0.0,11,0,6,28,2,1,0,0,0,1,0,0,1,0,1,0,0
27.06,74.0,0.0,2,0,6,28,3,1,0,0,0,1,0,0,1,0,1,0,0
27.06,74.0,0.0,8,0,6,28,4,1,0,0,0,1,0,0,1,1,0,0,0
27.06,78.0,0.0,21,0,6,28,5,1,0,0,0,1,0,0,1,1,0,0,0
27.06,83.0,11.0014,124,0,6,28,6,1,0,0,0,1,0,0,1,1,0,0,0
27.880000000000006,83.0,12.998,347,0,6,28,7,1,0,0,0,1,0,0,1,1,0,0,0
28.7,79.0,11.0014,456,0,6,28,8,1,0,0,0,1,0,0,1,1,0,0,0
30.34,70.0,0.0,246,0,6,28,9,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,49.0,11.0014,157,0,6,28,10,1,0,0,0,1,0,0,1,1,0,0,0
33.62,46.0,0.0,167,0,6,28,11,1,0,0,0,1,0,0,1,1,0,0,0
34.44,47.0,15.0013,202,0,6,28,12,1,0,0,0,1,0,0,1,1,0,0,0
34.44,44.0,0.0,189,0,6,28,13,1,0,0,0,1,0,0,1,1,0,0,0
35.26,44.0,15.0013,160,0,6,28,14,1,0,0,0,1,0,0,1,1,0,0,0
35.26,41.0,0.0,166,0,6,28,15,1,0,0,0,1,0,0,1,1,0,0,0
35.26,47.0,19.0012,261,0,6,28,16,1,0,0,0,1,0,0,1,1,0,0,0
33.62,56.00000000000001,19.0012,579,0,6,28,17,1,0,0,0,1,0,0,1,0,0,0,1
32.800000000000004,55.00000000000001,19.9995,504,0,6,28,18,1,0,0,0,1,0,0,1,0,0,0,1
30.34,57.99999999999999,31.0009,299,0,6,28,19,1,0,0,0,1,0,0,1,0,1,0,0
30.34,62.0,0.0,296,0,6,28,20,1,0,0,0,1,0,0,1,1,0,0,0
30.34,66.0,19.0012,195,0,6,28,21,1,0,0,0,1,0,0,1,1,0,0,0
28.7,70.0,19.9995,134,0,6,28,22,1,0,0,0,1,0,0,1,1,0,0,0
28.7,70.0,19.0012,81,0,6,28,23,1,0,0,0,1,0,0,1,1,0,0,0
27.880000000000006,79.0,19.0012,36,0,6,29,0,1,0,0,0,1,0,0,1,0,1,0,0
27.880000000000006,79.0,19.9995,28,0,6,29,1,1,0,0,0,1,0,0,1,1,0,0,0
27.06,83.0,15.0013,16,0,6,29,2,1,0,0,0,1,0,0,1,1,0,0,0
27.06,83.0,7.0015,5,0,6,29,3,1,0,0,0,1,0,0,1,0,1,0,0
27.06,83.0,7.0015,5,0,6,29,4,1,0,0,0,1,0,0,1,1,0,0,0
26.24,83.0,12.998,22,0,6,29,5,1,0,0,0,1,0,0,1,1,0,0,0
27.06,69.0,19.9995,116,0,6,29,6,1,0,0,0,1,0,0,1,1,0,0,0
28.7,54.0,15.0013,336,0,6,29,7,1,0,0,0,1,0,0,1,1,0,0,0
28.7,48.0,19.0012,540,0,6,29,8,1,0,0,0,1,0,0,1,1,0,0,0
29.52,45.0,26.0027,221,0,6,29,9,1,0,0,0,1,0,0,1,1,0,0,0
30.34,42.0,19.0012,126,0,6,29,10,1,0,0,0,1,0,0,1,1,0,0,0
31.16,35.0,15.0013,170,0,6,29,11,1,0,0,0,1,0,0,1,1,0,0,0
31.16,35.0,16.997899999999998,243,0,6,29,12,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,31.0,22.0028,231,0,6,29,13,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,31.0,12.998,188,0,6,29,14,1,0,0,0,1,0,0,1,1,0,0,0
33.62,30.0,11.0014,189,0,6,29,15,1,0,0,0,1,0,0,1,1,0,0,0
33.62,30.0,27.9993,328,0,6,29,16,1,0,0,0,1,0,0,1,1,0,0,0
33.62,26.0,27.9993,570,0,6,29,17,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,29.0,19.9995,588,0,6,29,18,1,0,0,0,1,0,0,1,1,0,0,0
31.16,35.0,26.0027,401,0,6,29,19,1,0,0,0,1,0,0,1,1,0,0,0
30.34,37.0,19.9995,333,0,6,29,20,1,0,0,0,1,0,0,1,1,0,0,0
29.52,39.0,15.0013,221,0,6,29,21,1,0,0,0,1,0,0,1,1,0,0,0
28.7,42.0,12.998,183,0,6,29,22,1,0,0,0,1,0,0,1,1,0,0,0
27.880000000000006,47.0,12.998,129,0,6,29,23,1,0,0,0,1,0,0,1,1,0,0,0
27.06,50.0,11.0014,54,0,6,30,0,1,0,0,0,1,0,0,1,1,0,0,0
26.24,53.0,8.9981,32,0,6,30,1,1,0,0,0,1,0,0,1,1,0,0,0
25.42,56.99999999999999,8.9981,8,0,6,30,2,1,0,0,0,1,0,0,1,1,0,0,0
24.6,60.0,11.0014,9,0,6,30,3,1,0,0,0,1,0,0,1,1,0,0,0
23.78,64.0,8.9981,6,0,6,30,4,1,0,0,0,1,0,0,1,1,0,0,0
23.78,64.0,16.997899999999998,25,0,6,30,5,1,0,0,0,1,0,0,1,1,0,0,0
24.6,64.0,16.997899999999998,123,0,6,30,6,1,0,0,0,1,0,0,1,1,0,0,0
25.42,61.0,15.0013,320,0,6,30,7,1,0,0,0,1,0,0,1,1,0,0,0
27.880000000000006,47.0,15.0013,555,0,6,30,8,1,0,0,0,1,0,0,1,1,0,0,0
28.7,42.0,15.0013,260,0,6,30,9,1,0,0,0,1,0,0,1,1,0,0,0
29.52,42.0,12.998,132,0,6,30,10,1,0,0,0,1,0,0,1,1,0,0,0
30.34,37.0,8.9981,169,0,6,30,11,1,0,0,0,1,0,0,1,1,0,0,0
31.16,35.0,11.0014,233,0,6,30,12,1,0,0,0,1,0,0,1,1,0,0,0
31.16,33.0,12.998,232,0,6,30,13,1,0,0,0,1,0,0,1,1,0,0,0
31.98,31.0,12.998,163,0,6,30,14,1,0,0,0,1,0,0,1,1,0,0,0
31.98,25.0,16.997899999999998,240,0,6,30,15,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,26.0,8.9981,323,0,6,30,16,1,0,0,0,1,0,0,1,1,0,0,0
31.98,27.0,23.9994,594,0,6,30,17,1,0,0,0,1,0,0,1,1,0,0,0
31.16,29.0,16.997899999999998,586,0,6,30,18,1,0,0,0,1,0,0,1,1,0,0,0
30.34,33.0,12.998,455,0,6,30,19,1,0,0,0,1,0,0,1,1,0,0,0
30.34,33.0,12.998,340,0,6,30,20,1,0,0,0,1,0,0,1,1,0,0,0
29.52,37.0,7.0015,323,0,6,30,21,1,0,0,0,1,0,0,1,1,0,0,0
28.7,42.0,11.0014,207,0,6,30,22,1,0,0,0,1,0,0,1,1,0,0,0
27.06,50.0,0.0,126,0,6,30,23,1,0,0,0,1,0,0,1,1,0,0,0
27.06,50.0,0.0,68,0,7,1,0,1,0,0,0,1,0,0,1,1,0,0,0
27.06,50.0,0.0,31,0,7,1,1,1,0,0,0,1,0,0,1,1,0,0,0
25.42,69.0,0.0,13,0,7,1,2,1,0,0,0,1,0,0,1,1,0,0,0
26.24,53.0,0.0,11,0,7,1,3,1,0,0,0,1,0,0,1,1,0,0,0
25.42,56.99999999999999,0.0,6,0,7,1,4,1,0,0,0,1,0,0,1,1,0,0,0
24.6,64.0,8.9981,30,0,7,1,5,1,0,0,0,1,0,0,1,1,0,0,0
25.42,61.0,8.9981,108,0,7,1,6,1,0,0,0,1,0,0,1,1,0,0,0
27.06,54.0,7.0015,243,0,7,1,7,1,0,0,0,1,0,0,1,1,0,0,0
28.7,42.0,11.0014,492,0,7,1,8,1,0,0,0,1,0,0,1,1,0,0,0
30.34,35.0,11.0014,260,0,7,1,9,1,0,0,0,1,0,0,1,1,0,0,0
31.16,33.0,11.0014,170,0,7,1,10,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,26.0,0.0,214,0,7,1,11,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,26.0,0.0,263,0,7,1,12,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,24.0,0.0,292,0,7,1,13,1,0,0,0,1,0,0,1,1,0,0,0
33.62,23.0,12.998,303,0,7,1,14,1,0,0,0,1,0,0,1,1,0,0,0
33.62,21.0,16.997899999999998,381,0,7,1,15,1,0,0,0,1,0,0,1,1,0,0,0
33.62,17.0,0.0,427,0,7,1,16,1,0,0,0,1,0,0,1,1,0,0,0
33.62,21.0,12.998,461,0,7,1,17,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,24.0,16.997899999999998,422,0,7,1,18,1,0,0,0,1,0,0,1,1,0,0,0
31.98,25.0,12.998,318,0,7,1,19,1,0,0,0,1,0,0,1,1,0,0,0
29.52,42.0,15.0013,269,0,7,1,20,1,0,0,0,1,0,0,1,1,0,0,0
28.7,45.0,12.998,218,0,7,1,21,1,0,0,0,1,0,0,1,1,0,0,0
28.7,42.0,0.0,222,0,7,1,22,1,0,0,0,1,0,0,1,1,0,0,0
27.880000000000006,47.0,6.0032,140,0,7,1,23,1,0,0,0,1,0,0,1,1,0,0,0
27.880000000000006,47.0,6.0032,115,0,7,2,0,1,0,0,0,1,0,1,0,1,0,0,0
27.06,54.0,0.0,78,0,7,2,1,1,0,0,0,1,0,1,0,1,0,0,0
26.24,53.0,0.0,52,0,7,2,2,1,0,0,0,1,0,1,0,1,0,0,0
26.24,53.0,0.0,26,0,7,2,3,1,0,0,0,1,0,1,0,1,0,0,0
25.42,61.0,0.0,11,0,7,2,4,1,0,0,0,1,0,1,0,1,0,0,0
23.78,73.0,7.0015,14,0,7,2,5,1,0,0,0,1,0,1,0,1,0,0,0
25.42,69.0,7.0015,32,0,7,2,6,1,0,0,0,1,0,1,0,1,0,0,0
26.24,65.0,0.0,45,0,7,2,7,1,0,0,0,1,0,1,0,1,0,0,0
27.880000000000006,56.99999999999999,0.0,132,0,7,2,8,1,0,0,0,1,0,1,0,1,0,0,0
30.34,51.0,6.0032,179,0,7,2,9,1,0,0,0,1,0,1,0,1,0,0,0
32.800000000000004,36.0,0.0,271,0,7,2,10,1,0,0,0,1,0,1,0,1,0,0,0
32.800000000000004,36.0,6.0032,357,0,7,2,11,1,0,0,0,1,0,1,0,1,0,0,0
33.62,30.0,8.9981,374,0,7,2,12,1,0,0,0,1,0,1,0,1,0,0,0
33.62,30.0,7.0015,404,0,7,2,13,1,0,0,0,1,0,1,0,1,0,0,0
34.44,20.0,0.0,392,0,7,2,14,1,0,0,0,1,0,1,0,1,0,0,0
35.26,19.0,11.0014,331,0,7,2,15,1,0,0,0,1,0,1,0,1,0,0,0
36.08,22.0,15.0013,398,0,7,2,16,1,0,0,0,1,0,1,0,1,0,0,0
34.44,30.0,15.0013,349,0,7,2,17,1,0,0,0,1,0,1,0,1,0,0,0
33.62,30.0,19.0012,383,0,7,2,18,1,0,0,0,1,0,1,0,1,0,0,0
32.800000000000004,33.0,15.0013,305,0,7,2,19,1,0,0,0,1,0,1,0,1,0,0,0
31.16,45.0,19.0012,284,0,7,2,20,1,0,0,0,1,0,1,0,1,0,0,0
30.34,48.0,12.998,232,0,7,2,21,1,0,0,0,1,0,1,0,1,0,0,0
29.52,51.0,11.0014,201,0,7,2,22,1,0,0,0,1,0,1,0,1,0,0,0
29.52,54.0,19.0012,154,0,7,2,23,1,0,0,0,1,0,1,0,1,0,0,0
28.7,57.99999999999999,15.0013,144,0,7,3,0,1,0,0,0,1,0,1,0,1,0,0,0
28.7,61.0,11.0014,78,0,7,3,1,1,0,0,0,1,0,1,0,0,1,0,0
28.7,57.99999999999999,12.998,69,0,7,3,2,1,0,0,0,1,0,1,0,1,0,0,0
27.880000000000006,65.0,6.0032,33,0,7,3,3,1,0,0,0,1,0,1,0,0,0,0,1
27.880000000000006,65.0,6.0032,5,0,7,3,4,1,0,0,0,1,0,1,0,0,0,0,1
25.42,83.0,12.998,1,0,7,3,5,1,0,0,0,1,0,1,0,0,0,0,1
25.42,94.0,6.0032,3,0,7,3,6,1,0,0,0,1,0,1,0,0,1,0,0
26.24,89.0,12.998,25,0,7,3,7,1,0,0,0,1,0,1,0,0,1,0,0
27.880000000000006,79.0,15.0013,92,0,7,3,8,1,0,0,0,1,0,1,0,1,0,0,0
28.7,74.0,16.997899999999998,181,0,7,3,9,1,0,0,0,1,0,1,0,1,0,0,0
30.34,66.0,11.0014,264,0,7,3,10,1,0,0,0,1,0,1,0,1,0,0,0
31.16,62.0,7.0015,390,0,7,3,11,1,0,0,0,1,0,1,0,1,0,0,0
32.800000000000004,55.00000000000001,7.0015,404,0,7,3,12,1,0,0,0,1,0,1,0,1,0,0,0
32.800000000000004,59.0,15.0013,421,0,7,3,13,1,0,0,0,1,0,1,0,1,0,0,0
33.62,56.00000000000001,16.997899999999998,375,0,7,3,14,1,0,0,0,1,0,1,0,1,0,0,0
34.44,53.0,19.9995,376,0,7,3,15,1,0,0,0,1,0,1,0,1,0,0,0
34.44,53.0,19.9995,414,0,7,3,16,1,0,0,0,1,0,1,0,1,0,0,0
32.800000000000004,49.0,56.9969,358,0,7,3,17,1,0,0,0,1,0,1,0,0,0,0,1
32.800000000000004,49.0,56.9969,181,0,7,3,18,1,0,0,0,1,0,1,0,0,0,0,1
27.06,83.0,12.998,183,0,7,3,19,1,0,0,0,1,0,1,0,0,1,0,0
27.06,83.0,0.0,176,0,7,3,20,1,0,0,0,1,0,1,0,0,0,0,1
27.06,83.0,11.0014,167,0,7,3,21,1,0,0,0,1,0,1,0,0,1,0,0
27.06,78.0,7.0015,162,0,7,3,22,1,0,0,0,1,0,1,0,0,1,0,0
26.24,83.0,11.0014,147,0,7,3,23,1,0,0,0,1,0,1,0,1,0,0,0
26.24,83.0,8.9981,140,0,7,4,0,1,0,0,0,0,1,1,0,1,0,0,0
26.24,83.0,6.0032,119,0,7,4,1,1,0,0,0,0,1,1,0,1,0,0,0
26.24,83.0,0.0,63,0,7,4,2,1,0,0,0,0,1,1,0,1,0,0,0
26.24,78.0,0.0,26,0,7,4,3,1,0,0,0,0,1,1,0,1,0,0,0
27.06,78.0,6.0032,12,0,7,4,4,1,0,0,0,0,1,1,0,0,1,0,0
26.24,83.0,8.9981,4,0,7,4,5,1,0,0,0,0,1,1,0,0,1,0,0
26.24,89.0,11.0014,16,0,7,4,6,1,0,0,0,0,1,1,0,1,0,0,0
27.06,83.0,8.9981,36,0,7,4,7,1,0,0,0,0,1,1,0,1,0,0,0
28.7,74.0,7.0015,86,0,7,4,8,1,0,0,0,0,1,1,0,1,0,0,0
29.52,66.0,6.0032,238,0,7,4,9,1,0,0,0,0,1,1,0,0,1,0,0
31.16,55.00000000000001,6.0032,280,0,7,4,10,1,0,0,0,0,1,1,0,0,1,0,0
31.16,55.00000000000001,6.0032,349,0,7,4,11,1,0,0,0,0,1,1,0,0,1,0,0
31.98,52.0,0.0,447,0,7,4,12,1,0,0,0,0,1,1,0,0,1,0,0
31.98,49.0,0.0,423,0,7,4,13,1,0,0,0,0,1,1,0,0,1,0,0
32.800000000000004,46.0,0.0,408,0,7,4,14,1,0,0,0,0,1,1,0,1,0,0,0
33.62,43.0,6.0032,408,0,7,4,15,1,0,0,0,0,1,1,0,1,0,0,0
33.62,41.0,0.0,452,0,7,4,16,1,0,0,0,0,1,1,0,1,0,0,0
32.800000000000004,46.0,0.0,436,0,7,4,17,1,0,0,0,0,1,1,0,1,0,0,0
32.800000000000004,46.0,8.9981,418,0,7,4,18,1,0,0,0,0,1,1,0,1,0,0,0
31.98,49.0,11.0014,375,0,7,4,19,1,0,0,0,0,1,1,0,0,1,0,0
31.16,55.00000000000001,7.0015,386,0,7,4,20,1,0,0,0,0,1,1,0,0,1,0,0
30.34,62.0,7.0015,457,0,7,4,21,1,0,0,0,0,1,1,0,0,1,0,0
30.34,62.0,8.9981,326,0,7,4,22,1,0,0,0,0,1,1,0,0,1,0,0
29.52,70.0,7.0015,138,0,7,4,23,1,0,0,0,0,1,1,0,0,1,0,0
28.7,65.0,11.0014,55,0,7,5,0,1,0,0,0,1,0,0,1,0,1,0,0
28.7,65.0,7.0015,39,0,7,5,1,1,0,0,0,1,0,0,1,1,0,0,0
27.06,74.0,6.0032,13,0,7,5,2,1,0,0,0,1,0,0,1,1,0,0,0
27.06,74.0,15.0013,8,0,7,5,3,1,0,0,0,1,0,0,1,1,0,0,0
27.06,69.0,11.0014,5,0,7,5,4,1,0,0,0,1,0,0,1,1,0,0,0
27.06,69.0,0.0,20,0,7,5,5,1,0,0,0,1,0,0,1,1,0,0,0
27.06,74.0,6.0032,94,0,7,5,6,1,0,0,0,1,0,0,1,1,0,0,0
28.7,65.0,6.0032,270,0,7,5,7,1,0,0,0,1,0,0,1,1,0,0,0
29.52,62.0,8.9981,432,0,7,5,8,1,0,0,0,1,0,0,1,1,0,0,0
30.34,57.99999999999999,8.9981,227,0,7,5,9,1,0,0,0,1,0,0,1,1,0,0,0
31.16,52.0,7.0015,139,0,7,5,10,1,0,0,0,1,0,0,1,1,0,0,0
31.98,46.0,7.0015,172,0,7,5,11,1,0,0,0,1,0,0,1,1,0,0,0
32.800000000000004,43.0,7.0015,201,0,7,5,12,1,0,0,0,1,0,0,1,1,0,0,0
